"","lemmas_final.s","trat.Info.1.0_nouns"
"1607","memberships","membership"
"1613","mess","mess"
"1618","metals","metal"
"1619","methods","method"
"1620","miles","mile"
"1622","millimeters","millimeter"
"1623","minds","mind"
"1625","minimums","minimum"
"1628","models","model"
"1629","moments","moment"
"1630","monsters","monster"
"1631","monuments","monument"
"1633","moods","mood"
"1634","mosquitos","mosquito"
"1635","murders","murder"
"1636","murderers","murderer"
"1637","musicians","musician"
"1638","mustaches","mustache"
"1639","neighborhoods","neighborhood"
"1640","nephews","nephew"
"1641","nets","net"
"1642","nicknames","nickname"
"1643","nieces","niece"
"1644","nightclubs","nightclub"
"1645","nightmares","nightmare"
"1646","notices","notice"
"1647","novels","novel"
"1648","numbers","number"
"1649","objects","object"
"1650","occasions","occasion"
"1651","offenses","offense"
"1652","offers","offer"
"1654","officers","officer"
"1655","oils","oil"
"1656","olives","olive"
"1657","operations","operation"
"1658","opinions","opinion"
"1659","opposites","opposite"
"1660","options","option"
"1661","orchestras","orchestra"
"1662","orders","order"
"1663","organizations","organization"
"1664","ovens","oven"
"1665","owners","owner"
"1666","palaces","palace"
"1667","pans","pan"
"1668","papers","paper"
"1669","paragraphs","paragraph"
"1670","parrots","parrot"
"1672","parts","part"
"1673","partners","partner"
"1685","pass","pass"
"1686","pasts","pass"
"1694","passwords","password"
"1695","patients","patient"
"1697","patterns","pattern"
"1698","pays","pay"
"1699","peas","pea"
"1702","peaks","peak"
"1703","peanuts","peanut"
"1704","pedestrians","pedestrian"
"1705","penguins","penguin"
"1706","peppers","pepper"
"1707","performances","performance"
"1708","performers","performer"
"1709","periods","period"
"1710","permissions","permission"
"1711","phrases","phrase"
"1712","pictures","picture"
"1713","pies","pie"
"1714","pieces","piece"
"1715","piles","pile"
"1717","pills","pill"
"1719","pillows","pillow"
"1720","pins","pin"
"1721","pineapples","pineapple"
"1723","pipes","pipe"
"1724","pirates","pirate"
"1725","places","place"
"1727","planets","planet"
"1728","pleasures","pleasure"
"1729","plugs","plug"
"1731","pockets","pocket"
"1732","poems","poem"
"1733","poets","poet"
"1734","points","point"
"1735","politicians","politician"
"1736","politicos","politics"
"1737","politics","politics"
"1739","pollutions","pollution"
"1740","pools","pool"
"1741","popcorns","popcorn"
"1742","populations","population"
"1743","porks","pork"
"1744","ports","port"
"1745","positions","position"
"1746","pots","pot"
"1747","powders","powder"
"1748","powers","power"
"1749","prayers","prayer"
"1750","preparations","preparation"
"1751","prepositions","preposition"
"1752","prescriptions","prescription"
"1753","presentations","presentation"
"1754","priests","priest"
"1756","princes","prince"
"1758","princess","princess"
"1759","prisons","prison"
"1760","prisoners","prisoner"
"1761","products","product"
"1762","professions","profession"
"1763","professors","professor"
"1764","progress","progress"
"1765","promises","promise"
"1766","pronouns","pronoun"
"1767","pronunciations","pronunciation"
"1768","pullovers","pullover"
"1769","pumps","pump"
"1770","pupils","pupil"
"1771","purposes","purpose"
"1774","questionnaires","questionnaire"
"1775","radios","radio"
"1776","rails","rail"
"1777","ranges","range"
"1778","readers","reader"
"1779","recipes","recipe"
"1780","records","record"
"1781","recordings","recording"
"1782","recyclings","recycling"
"1783","refreshments","refreshments"
"1784","refunds","refund"
"1785","regions","region"
"1786","registrations","registration"
"1787","relations","relation"
"1788","relationships","relationship"
"1789","relatives","relative"
"1790","relaxations","relaxation"
"1791","religions","religion"
"1792","repairs","repair"
"1793","reports","report"
"1794","reporters","reporter"
"1795","requests","request"
"1796","rescues","rescue"
"1797","reservations","reservation"
"1798","resorts","resort"
"1799","respects","respect"
"1800","results","result"
"1801","returns","return"
"1802","reviews","review"
"1803","rewards","reward"
"1805","rides","ride"
"1806","riders","rider"
"1808","robots","robot"
"1809","rocks","rock"
"1810","roles","role"
"1811","rolls","roll"
"1812","romances","romance"
"1814","rooms","room"
"1815","roses","rose"
"1817","routes","route"
"1818","routines","routine"
"1819","rows","row"
"1820","rugs","rug"
"1821","ruins","ruin"
"1822","rules","rule"
"1823","runs","run"
"1824","sailors","sailor"
"1825","salarys","salary"
"1826","salons","salon"
"1827","sands","sand"
"1829","sandals","sandal"
"1831","saucers","saucer"
"1832","scenes","scene"
"1833","schedules","schedule"
"1834","schools","school"
"1835","sciences","science"
"1836","scientists","scientist"
"1837","scores","score"
"1838","screams","scream"
"1839","sculptures","sculpture"
"1840","seasons","season"
"1841","seconds","second"
"1842","secrets","secret"
"1843","sections","section"
"1844","sellers","seller"
"1846","senses","sense"
"1849","series","series"
"1851","serines","series"
"1853","servers","server"
"1855","services","service"
"1856","sessions","session"
"1857","shades","shade"
"1858","shadows","shadow"
"1859","shapes","shape"
"1860","sharks","shark"
"1861","sheets","sheet"
"1862","shocks","shock"
"1863","shores","shore"
"1864","shoulders","shoulder"
"1865","shouts","shout"
"1866","showers","shower"
"1867","shrimps","shrimp"
"1868","sides","side"
"1869","sidewalks","sidewalk"
"1871","sights","sight"
"1872","signs","sign"
"1873","signatures","signature"
"1874","signposts","signpost"
"1875","silences","silence"
"1876","silks","silk"
"1877","sirs","sir"
"1880","sites","site"
"1881","situations","situation"
"1882","skis","ski"
"1883","skills","skill"
"1885","skins","skin"
"1886","sleeps","sleep"
"1887","sleeves","sleeve"
"1888","smells","smell"
"1889","smiles","smile"
"1890","smokes","smoke"
"1891","snowboards","snowboard"
"1892","soaps","soap"
"1893","soldiers","soldier"
"1894","solutions","solution"
"1895","souvenirs","souvenir"
"1896","spaces","space"
"1897","speakers","speaker"
"1898","speeds","speed"
"1900","spices","spice"
"1901","spiders","spider"
"1902","spots","spot"
"1903","stains","stain"
"1904","stalls","stall"
"1906","starts","start"
"1907","states","state"
"1909","stations","station"
"1910","statues","statue"
"1912","stays","stay"
"1913","steps","step"
"1914","sticks","stick"
"1915","stones","stone"
"1916","stops","stop"
"1917","strangers","stranger"
"1918","streams","stream"
"1919","stress","stress"
"1922","strikes","strike"
"1924","stripes","stripe"
"1925","studios","studio"
"1927","stuffs","stuff"
"1928","styles","style"
"1929","subjects","subject"
"1930","success","success"
"1931","suggestions","suggestion"
"1932","sums","sum"
"1934","sunrises","sunrise"
"1935","sunsets","sunset"
"1936","supports","support"
"1937","sweatshirts","sweatshirt"
"1938","swimmers","swimmer"
"1939","systems","system"
"1940","tables","table"
"1942","tablets","tablet"
"1943","takeouts","takeout"
"1944","talents","talent"
"1945","talks","talk"
"1946","tastes","taste"
"1947","teachings","teaching"
"1949","teams","team"
"1951","tears","tear"
"1952","techniques","technique"
"1953","televisions","television"
"1954","temperatures","temperature"
"1955","temples","temple"
"1957","tenses","tense"
"1959","tents","tent"
"1960","tests","test"
"1961","texts","text"
"1962","thoughts","thought"
"1963","thrillers","thriller"
"1964","throats","throat"
"1965","thumbs","thumb"
"1966","thunders","thunder"
"1967","tigers","tiger"
"1968","times","time"
"1970","tips","tip"
"1971","tissues","tissue"
"1972","titles","title"
"1973","tongues","tongue"
"1974","toothpastes","toothpaste"
"1975","tops","top"
"1977","topics","topic"
"1978","totals","total"
"1979","tournaments","tournament"
"1980","towers","tower"
"1982","towns","town"
"1983","tracks","track"
"1984","trades","trade"
"1985","trainers","trainer"
"1986","translations","translation"
"1987","travels","travel"
"1988","travelers","traveler"
"1989","trends","trend"
"1990","tricks","trick"
"1991","troubles","trouble"
"1992","trucks","truck"
"1993","trumpets","trumpet"
"1994","trunks","trunk"
"1996","tubes","tube"
"1998","tunas","tuna"
"1999","tunnels","tunnel"
"2000","turkeys","turkey"
"2001","turns","turn"
"2002","twins","twin"
"2003","underpants","underpants"
"2005","unions","union"
"2006","units","unit"
"2007","uses","use"
"2009","users","user"
"2011","valleys","valley"
"2012","values","value"
"2013","vans","van"
"2014","vases","vase"
"2015","vegetarians","vegetarian"
"2016","vehicles","vehicle"
"2017","vets","vet"
"2019","views","view"
"2021","virus","virus"
"2023","visas","visa"
"2024","visits","visit"
"2025","voices","voice"
"2026","volumes","volume"
"2027","votes","vote"
"2028","vowels","vowel"
"2030","wages","wage"
"2031","warnings","warning"
"2032","wastes","waste"
"2033","waterfalls","waterfall"
"2034","waves","wave"
"2036","ways","way"
"2037","webs","web"
"2038","webcams","webcam"
"2039","weddings","wedding"
"2041","weights","weight"
"2042","welcomes","welcome"
"2043","whales","whale"
"2044","wheelchairs","wheelchair"
"2045","windows","window"
"2047","wings","wing"
"2048","works","work"
"2049","workouts","workout"
"2050","worlds","world"
"2051","writers","writer"
"2053","writings","writing"
"2054","yards","yard"
"2055","youths","youth"
"2056","zones","zone"
"2057","absences","absence"
"2058","abuses","abuse"
"2059","accents","accent"
"2060","accommodations","accommodations"
"2061","accounts","account"
"2062","acids","acid"
"2063","acts","act"
"2064","actions","action"
"2065","addicts","addict"
"2066","addictions","addiction"
"2067","additions","addition"
"2068","adjustments","adjustment"
"2069","admissions","admission"
"2070","adoptions","adoption"
"2071","advances","advance"
"2072","advantages","advantage"
"2073","affairs","affair"
"2074","affections","affection"
"2075","ages","age"
"2076","agents","agent"
"2077","agreements","agreement"
"2078","alternatives","alternative"
"2079","ambassadors","ambassador"
"2080","ambitions","ambition"
"2081","amusements","amusement"
"2083","analysis","analysis"
"2085","analysts","analyst"
"2086","ancestors","ancestor"
"2087","angers","anger"
"2088","animals","animal"
"2089","apostrophes","apostrophe"
"2090","appeals","appeal"
"2091","appearances","appearance"
"2092","applications","application"
"2093","approvals","approval"
"2094","areas","area"
"2095","arguments","argument"
"2096","arrangements","arrangement"
"2097","arrests","arrest"
"2098","arrows","arrow"
"2099","aspects","aspect"
"2100","assessments","assessment"
"2101","associations","association"
"2102","astonishments","astonishment"
"2103","atmospheres","atmosphere"
"2104","atoms","atom"
"2105","attachments","attachment"
"2106","attempts","attempt"
"2107","attics","attic"
"2108","audiences","audience"
"2109","awards","award"
"2110","backgrounds","background"
"2111","backups","backup"
"2112","badges","badge"
"2114","balances","balance"
"2115","ballets","ballet"
"2116","bans","ban"
"2118","bangs","bang"
"2120","banks","bank"
"2121","bankers","banker"
"2122","bars","bar"
"2123","barriers","barrier"
"2124","bartenders","bartender"
"2125","bases","base"
"2127","basements","basement"
"2129","basics","basis"
"2130","basils","basis"
"2131","basins","basis"
"2132","basis","basis"
"2136","battles","battle"
"2137","beams","beam"
"2138","beats","beat"
"2140","beliefs","belief"
"2141","bells","bell"
"2142","belongings","belongings"
"2143","bends","bend"
"2144","bestsellers","bestseller"
"2145","bikinis","bikini"
"2146","billions","billion"
"2148","bites","bite"
"2149","blades","blade"
"2150","blames","blame"
"2152","blocks","block"
"2154","boards","board"
"2155","bombers","bomber"
"2157","bombings","bombing"
"2158","bonds","bond"
"2165","bonus","bonus"
"2168","booklets","booklet"
"2169","bookmarks","bookmark"
"2171","boosts","boost"
"2172","bows","bow"
"2173","bras","bra"
"2175","brands","brand"
"2176","breakdowns","breakdown"
"2177","breakthroughs","breakthrough"
"2178","breeds","breed"
"2179","bricks","brick"
"2180","browsers","browser"
"2182","bruises","bruise"
"2184","budgets","budget"
"2185","bugs","bug"
"2187","bullets","bullet"
"2188","bumpers","bumper"
"2189","buns","bun"
"2191","burglars","burglar"
"2195","cables","cable"
"2196","calculations","calculation"
"2197","calendars","calendar"
"2199","campus","campus"
"2200","candidates","candidate"
"2201","captains","captain"
"2202","carbons","carbon"
"2203","cardigans","cardigan"
"2205","cares","care"
"2206","carelessness","carelessness"
"2207","carnivals","carnival"
"2209","carts","cart"
"2210","cases","case"
"2211","casts","cast"
"2212","catalogs","catalog"
"2213","causes","cause"
"2215","cells","cell"
"2216","cellars","cellar"
"2218","cellos","cello"
"2219","chains","chain"
"2220","chances","chance"
"2221","chaos","chaos"
"2226","characters","character"
"2227","characteristics","characteristic"
"2229","charms","charm"
"2231","charts","chart"
"2232","chemicals","chemical"
"2234","chests","chest"
"2235","chiefs","chief"
"2236","chimneys","chimney"
"2237","chips","chip"
"2238","choirs","choir"
"2239","circles","circle"
"2240","circumstances","circumstance"
"2241","citizens","citizen"
"2242","civilizations","civilization"
"2243","claims","claim"
"2248","clasps","class"
"2249","class","class"
"2250","clasts","class"
"2256","classics","classic"
"2258","clauses","clause"
"2259","clients","client"
"2261","cloths","cloth"
"2262","clouds","cloud"
"2263","clues","clue"
"2265","codes","code"
"2266","coincidences","coincidence"
"2267","collapses","collapse"
"2268","collars","collar"
"2269","collections","collection"
"2270","collectors","collector"
"2271","collocations","collocation"
"2272","colons","colon"
"2273","columns","column"
"2274","combinations","combination"
"2275","comedians","comedian"
"2276","comforts","comfort"
"2277","commands","command"
"2278","commitments","commitment"
"2279","committees","committee"
"2280","companions","companion"
"2281","comparisons","comparison"
"2282","competitions","competition"
"2283","composers","composer"
"2285","compositions","composition"
"2286","compromises","compromise"
"2287","concentrations","concentration"
"2288","concepts","concept"
"2289","concerns","concern"
"2290","concretes","concrete"
"2291","conditions","condition"
"2292","conductors","conductor"
"2293","confessions","confession"
"2294","confidences","confidence"
"2295","confirmations","confirmation"
"2296","conflicts","conflict"
"2297","confusions","confusion"
"2298","conjunctions","conjunction"
"2299","connections","connection"
"2300","consciousness","consciousness"
"2301","consequences","consequence"
"2302","considerations","consideration"
"2303","constructions","construction"
"2304","consultants","consultant"
"2305","consumers","consumer"
"2307","containers","container"
"2308","contents","content"
"2311","contents","contents"
"2315","contexts","context"
"2317","contrasts","contrast"
"2318","contributions","contribution"
"2319","controls","control"
"2320","conveniences","convenience"
"2321","coppers","copper"
"2323","corporations","corporation"
"2324","corridors","corridor"
"2327","costs","cost"
"2328","costumes","costume"
"2329","councils","council"
"2330","counters","counter"
"2333","courts","court"
"2334","cowards","coward"
"2335","crabs","crab"
"2336","crafts","craft"
"2338","creations","creation"
"2339","credits","credit"
"2340","crews","crew"
"2341","crisis","crisis"
"2344","critics","critic"
"2345","criticisms","criticism"
"2346","crocodiles","crocodile"
"2347","crossroads","crossroads"
"2349","cures","cure"
"2350","cursors","cursor"
"2351","curves","curve"
"2352","cycles","cycle"
"2354","darkness","darkness"
"2355","darlings","darling"
"2356","databases","database"
"2357","dawns","dawn"
"2358","daylights","daylight"
"2359","daytimes","daytime"
"2360","deadlines","deadline"
"2361","deals","deal"
"2362","dealers","dealer"
"2363","debates","debate"
"2364","debits","debit"
"2365","debts","debt"
"2367","decades","decade"
"2368","decks","deck"
"2369","declines","decline"
"2370","decorations","decoration"
"2371","deers","deer"
"2373","defeats","defeat"
"2374","defenders","defender"
"2375","definitions","definition"
"2376","degrees","degree"
"2377","delights","delight"
"2378","demands","demand"
"2379","demonstrations","demonstration"
"2380","denims","denim"
"2381","depressions","depression"
"2382","depths","depth"
"2384","desires","desire"
"2385","desktops","desktop"
"2386","despairs","despair"
"2387","determinations","determination"
"2389","determiners","determiner"
"2390","developments","development"
"2391","devices","device"
"2392","devils","devil"
"2393","dialogues","dialogue"
"2394","diamonds","diamond"
"2395","dilemmas","dilemma"
"2396","dimensions","dimension"
"2398","diplomats","diplomat"
"2399","disagreements","disagreement"
"2400","disappearances","disappearance"
"2401","disasters","disaster"
"2402","disciplines","discipline"
"2404","disgraces","disgrace"
"2405","disguises","disguise"
"2407","disks","disk"
"2408","dislikes","dislike"
"2409","displays","display"
"2410","disposals","disposal"
"2411","dissatisfactions","dissatisfaction"
"2412","distances","distance"
"2413","distinctions","distinction"
"2414","dives","dive"
"2415","divisions","division"
"2416","donations","donation"
"2417","doses","dose"
"2419","dots","dot"
"2420","drafts","draft"
"2421","drops","drop"
"2422","drugs","drug"
"2423","eagerness","eagerness"
"2424","meagerness","eagerness"
"2425","eagles","eagle"
"2426","earnings","earnings"
"2429","yearnings","earnings"
"2430","earths","earth"
"2431","earthquakes","earthquake"
"2432","eases","ease"
"2433","economists","economist"
"2434","edges","edge"
"2435","editions","edition"
"2436","editors","editor"
"2437","eggs","egg"
"2438","electricians","electrician"
"2439","electronics","electronics"
"2440","elements","element"
"2441","embarrassments","embarrassment"
"2442","emotions","emotion"
"2443","emphasis","emphasis"
"2445","encouragements","encouragement"
"2446","ends","end"
"2448","entertainers","entertainer"
"2449","enthusiasms","enthusiasm"
"2450","environments","environment"
"2451","episodes","episode"
"2452","equals","equal"
"2453","eras","era"
"2454","errors","error"
"2455","escalators","escalator"
"2456","escapes","escape"
"2457","estates","estate"
"2458","estimates","estimate"
"2459","evidences","evidence"
"2460","evils","evil"
"2461","examinations","examination"
"2462","exceptions","exception"
"2463","exhaustions","exhaustion"
"2464","existences","existence"
"2465","expansions","expansion"
"2466","expectations","expectation"
"2467","expenses","expense"
"2468","explosions","explosion"
"2469","exports","export"
"2470","expressions","expression"
"2471","extensions","extension"
"2472","extents","extent"
"2473","extracts","extract"
"2474","eyebrows","eyebrow"
"2475","eyelids","eyelid"
"2476","facilities","facilities"
"2477","facts","fact"
"2478","factors","factor"
"2479","failures","failure"
"2480","faiths","faith"
"2481","falls","fall"
"2483","fats","fat"
"2485","fates","fate"
"2486","faults","fault"
"2487","feathers","feather"
"2488","features","feature"
"2489","feedbacks","feedback"
"2490","feelings","feeling"
"2491","females","female"
"2492","fences","fence"
"2493","fields","field"
"2494","fights","fight"
"2495","figures","figure"
"2496","finances","finance"
"2497","fingernails","fingernail"
"2499","firms","firm"
"2500","flames","flame"
"2501","flashlights","flashlight"
"2502","flows","flow"
"2504","folks","folks"
"2507","forces","force"
"2508","forms","form"
"2509","fortunes","fortune"
"2510","frames","frame"
"2511","freedoms","freedom"
"2512","friendliness","friendliness"
"2513","frosts","frost"
"2514","frustrations","frustration"
"2515","functions","function"
"2516","funerals","funeral"
"2517","futures","future"
"2518","gangs","gang"
"2519","gaps","gap"
"2521","gardeners","gardener"
"2522","agas","gas"
"2526","gabs","gas"
"2527","gags","gas"
"2528","gams","gas"
"2529","gaps","gas"
"2530","gars","gas"
"2531","gas","gas"
"2532","gays","gas"
"2533","gals","gas"
"2534","gras","gas"
"2536","gears","gear"
"2537","genders","gender"
"2538","generations","generation"
"2539","genetics","genetics"
"2540","glances","glance"
"2541","gods","god"
"2542","goods","good"
"2546","goods","goods"
"2554","gossips","gossip"
"2555","governments","government"
"2556","grades","grade"
"2558","grants","grant"
"2559","graphs","graph"
"2560","graves","grave"
"2561","greatness","greatness"
"2562","griefs","grief"
"2563","grips","grip"
"2564","grounds","ground"
"2565","growths","growth"
"2566","guarantees","guarantee"
"2568","guests","guest"
"2569","gulfs","gulf"
"2570","gums","gum"
"2575","gluts","guts"
"2576","gouts","guts"
"2579","gusts","guts"
"2580","guts","guts"
"2589","habits","habit"
"2590","hairs","hair"
"2591","halfs","half"
"2592","hammers","hammer"
"2593","handles","handle"
"2594","handouts","handout"
"2595","harms","harm"
"2596","harvests","harvest"
"2597","headquarters","headquarters"
"2599","hearts","heart"
"2601","heavens","heaven"
"2602","hedges","hedge"
"2603","heels","heel"
"2604","hells","hell"
"2605","helmets","helmet"
"2606","helps","help"
"2607","helpers","helper"
"2608","highlights","highlight"
"2609","hints","hint"
"2611","hips","hip"
"2613","hits","hit"
"2614","holds","hold"
"2616","honors","honor"
"2617","hoods","hood"
"2618","hooks","hook"
"2619","horns","horn"
"2621","horrors","horror"
"2622","hosts","host"
"2623","households","household"
"2624","humors","humor"
"2625","hungers","hunger"
"2626","hyphens","hyphen"
"2627","icons","icon"
"2628","ideas","idea"
"2630","identifications","identification"
"2631","idioms","idiom"
"2632","idiots","idiot"
"2633","illness","illness"
"2634","images","image"
"2635","immigrants","immigrant"
"2636","immigrations","immigration"
"2637","impacts","impact"
"2638","imperatives","imperative"
"2639","impressions","impression"
"2640","incidents","incident"
"2641","incomes","income"
"2642","increases","increase"
"2643","individuals","individual"
"2644","infections","infection"
"2645","influences","influence"
"2646","ingredients","ingredient"
"2647","inhabitants","inhabitant"
"2648","inputs","input"
"2649","insides","inside"
"2650","inspectors","inspector"
"2651","inspirations","inspiration"
"2652","institutes","institute"
"2653","institutions","institution"
"2654","insults","insult"
"2655","insurances","insurance"
"2656","intelligences","intelligence"
"2657","intentions","intention"
"2658","interiors","interior"
"2659","interruptions","interruption"
"2660","introductions","introduction"
"2661","invasions","invasion"
"2662","inventors","inventor"
"2663","investigations","investigation"
"2664","investigators","investigator"
"2665","investments","investment"
"2666","investors","investor"
"2667","involvements","involvement"
"2668","issues","issue"
"2669","items","item"
"2670","jaws","jaw"
"2671","jewels","jewel"
"2672","jobs","job"
"2673","journalisms","journalism"
"2674","journeys","journey"
"2675","joys","joy"
"2676","judges","judge"
"2677","judgments","judgment"
"2678","juniors","junior"
"2679","justices","justice"
"2680","keys","key"
"2681","kindness","kindness"
"2682","kingdoms","kingdom"
"2683","lands","land"
"2684","landings","landing"
"2685","landlords","landlord"
"2686","lanes","lane"
"2687","lasers","laser"
"2689","laws","law"
"2690","layers","layer"
"2692","laziness","laziness"
"2694","leads","lead"
"2695","leaflets","leaflet"
"2697","leaks","leak"
"2698","learners","learner"
"2699","leeks","leek"
"2700","legends","legend"
"2701","lengths","length"
"2702","leopards","leopard"
"2703","lessons","lesson"
"2704","levels","level"
"2705","liars","liar"
"2706","lids","lid"
"2707","lifes","life"
"2708","lifestyles","lifestyle"
"2709","lifetimes","lifetime"
"2710","lines","line"
"2711","links","link"
"2712","litters","litter"
"2714","livers","liver"
"2715","livings","living"
"2716","loads","load"
"2717","loafs","loaf"
"2719","looks","look"
"2723","floss","loss"
"2724","gloss","loss"
"2729","loess","loss"
"2733","loses","loss"
"2734","loss","loss"
"2740","loves","love"
"2741","lungs","lung"
"2742","lyrics","lyrics"
"2743","majors","major"
"2744","makers","maker"
"2746","males","male"
"2747","mans","man"
"2748","managements","management"
"2749","manners","manner"
"2750","manuals","manual"
"2751","manufacturers","manufacturer"
"2753","marathons","marathon"
"2755","marks","mark"
"2756","masks","mask"
"2758","masters","master"
"2759","materials","material"
"2760","matters","matter"
"2761","mayors","mayor"
"2762","meanings","meaning"
"2771","means","means"
"2775","measures","measure"
"2776","measurements","measurement"
"2777","medals","medal"
"2778","mentions","mention"
"2784","mess","mess"
"2789","messages","message"
"2790","microphones","microphone"
"2791","millions","million"
"2792","mines","mine"
"2794","ministers","minister"
"2795","mints","mint"
"2797","miracles","miracle"
"2799","missions","mission"
"2802","mists","mist"
"2803","misunderstandings","misunderstanding"
"2804","mixtures","mixture"
"2805","monitors","monitor"
"2806","monuments","monument"
"2807","moonlights","moonlight"
"2808","motivations","motivation"
"2809","motives","motive"
"2810","motors","motor"
"2811","motorists","motorist"
"2812","movements","movement"
"2813","muds","mud"
"2814","muscles","muscle"
"2815","musicals","musical"
"2816","myths","myth"
"2817","nails","nail"
"2818","names","name"
"2819","napkins","napkin"
"2820","nations","nation"
"2821","natures","nature"
"2822","needs","need"
"2823","needles","needle"
"2824","neighbors","neighbor"
"2825","nerves","nerves"
"2828","networks","network"
"2830","notes","note"
"2831","novelists","novelist"
"2832","nuisances","nuisance"
"2833","nuts","nut"
"2834","oaks","oak"
"2835","objections","objection"
"2836","objectives","objective"
"2837","obligations","obligation"
"2838","observations","observation"
"2839","obsessions","obsession"
"2840","occasions","occasion"
"2841","offenders","offender"
"2842","offenses","offense"
"2844","officers","officer"
"2845","openings","opening"
"2846","operators","operator"
"2847","opinions","opinion"
"2848","opponents","opponent"
"2849","orders","order"
"2850","organizers","organizer"
"2852","origins","origin"
"2853","originals","original"
"2854","outlines","outline"
"2855","outskirts","outskirts"
"2856","owls","owl"
"2857","oxygens","oxygen"
"2858","paces","pace"
"2859","packs","pack"
"2860","packages","package"
"2861","pains","pain"
"2863","pans","pan"
"2864","pancakes","pancake"
"2865","panics","panic"
"2868","pantiles","panties"
"2869","pantries","panties"
"2870","panties","panties"
"2874","paperworks","paperwork"
"2875","parachutes","parachute"
"2876","parades","parade"
"2877","parenthesis","parenthesis"
"2879","parliaments","parliament"
"2881","parts","part"
"2882","partners","partner"
"2883","partnerships","partnership"
"2884","passages","passage"
"2885","passions","passion"
"2887","paths","path"
"2889","patterns","pattern"
"2890","pauses","pause"
"2891","pavements","pavement"
"2892","paws","paw"
"2893","payments","payment"
"2895","peaks","peak"
"2896","pedals","pedal"
"2897","pensions","pension"
"2898","percentages","percentage"
"2899","performances","performance"
"2900","pharmacists","pharmacist"
"2901","phases","phase"
"2902","philosophers","philosopher"
"2903","pictures","picture"
"2904","pieces","piece"
"2906","pines","pine"
"2908","pints","pint"
"2910","plans","plan"
"2912","platforms","platform"
"2914","plays","play"
"2915","plots","plot"
"2916","plumbers","plumber"
"2918","plugs","plus"
"2919","plums","plus"
"2920","plus","plus"
"2922","points","point"
"2923","poisons","poison"
"2924","politeness","politeness"
"2925","ponds","pond"
"2926","pools","pool"
"2927","populations","population"
"2928","portions","portion"
"2929","portraits","portrait"
"2930","positions","position"
"2931","possessions","possession"
"2932","potentials","potential"
"2934","pounds","pound"
"2935","powers","power"
"2936","predictions","prediction"
"2937","preferences","preference"
"2938","prejudices","prejudice"
"2939","presences","presence"
"2940","presentations","presentation"
"2941","pressures","pressure"
"2942","prides","pride"
"2943","procedures","procedure"
"2944","process","process"
"2947","producers","producer"
"2949","productions","production"
"2950","professions","profession"
"2951","professionals","professional"
"2952","profiles","profile"
"2953","profits","profit"
"2954","programs","program"
"2955","projects","project"
"2956","promotions","promotion"
"2957","proofs","proof"
"2958","proposals","proposal"
"2959","prospects","prospect"
"2960","protections","protection"
"2961","protests","protest"
"2962","psychologists","psychologist"
"2963","publications","publication"
"2964","publishers","publisher"
"2966","puddings","pudding"
"2967","punishments","punishment"
"2969","purchases","purchase"
"2970","qualifications","qualification"
"2971","quarrels","quarrel"
"2972","quarters","quarter"
"2973","questions","question"
"2975","rages","rage"
"2976","rainbows","rainbow"
"2977","ranges","range"
"2979","rapes","rape"
"2981","rates","rate"
"2982","rays","ray"
"2983","razors","razor"
"2984","reactions","reaction"
"2985","reasons","reason"
"2986","rebels","rebel"
"2987","receipts","receipt"
"2988","receptions","reception"
"2989","recessions","recession"
"2990","recommendations","recommendation"
"2991","records","record"
"2992","recordings","recording"
"2994","recreations","recreation"
"2995","recyclings","recycling"
"2996","reductions","reduction"
"2997","referees","referee"
"2998","references","reference"
"2999","reflections","reflection"
"3000","refugees","refugee"
"3002","regrets","regret"
"3003","regulations","regulation"
"3004","rehearsals","rehearsal"
"3005","relations","relation"
"3006","relationships","relationship"
"3007","releases","release"
"3008","reliefs","relief"
"3010","cremains","remains"
"3012","remains","remains"
"3014","remarks","remark"
"3015","replacements","replacement"
"3016","representatives","representative"
"3017","reputations","reputation"
"3018","requirements","requirement"
"3019","researchers","researcher"
"3021","residents","resident"
"3022","resources","resource"
"3023","responses","response"
"3024","retirements","retirement"
"3025","revenges","revenge"
"3026","revolutions","revolution"
"3027","rhythms","rhythm"
"3028","ribs","rib"
"3029","rights","right"
"3030","rings","ring"
"3031","rises","rise"
"3032","risks","risk"
"3034","rockets","rocket"
"3035","roles","role"
"3036","rolls","roll"
"3038","roots","root"
"3039","ropes","rope"
"3040","rubbers","rubber"
"3041","rules","rule"
"3042","rumors","rumor"
"3043","runs","run"
"3046","sadness","sadness"
"3047","sales","sale"
"3048","samples","sample"
"3049","satellites","satellite"
"3050","satisfactions","satisfaction"
"3053","savings","savings"
"3055","shavings","savings"
"3056","scales","scale"
"3057","scandals","scandal"
"3058","scars","scar"
"3059","scenes","scene"
"3060","scents","scent"
"3061","schedules","schedule"
"3062","schemes","scheme"
"3064","scripts","script"
"3066","seals","seal"
"3068","seeds","seed"
"3069","selections","selection"
"3070","semicolons","semicolon"
"3071","seminars","seminar"
"3072","seniors","senior"
"3073","sensations","sensation"
"3075","senses","sense"
"3076","sentences","sentence"
"3077","separations","separation"
"3080","series","series"
"3082","serines","series"
"3084","servants","servant"
"3085","services","service"
"3086","sets","set"
"3087","settings","setting"
"3088","shades","shade"
"3089","shares","share"
"3090","sheds","shed"
"3091","shells","shell"
"3092","shelters","shelter"
"3093","shifts","shift"
"3094","shootings","shooting"
